time,state,altitude_m,rotation_x_deg,rotation_y_deg,gyro_x_deg_s,gyro_y_deg_s,gyro_z_deg_s,roll_rate_deg_s,control_allowed,fin_command
1782241192.4395707,IDLE,-0.13,-1.940599849946569,-84.61307579241452,-4.354479242994256,0.4583662361046586,0.2291831180523293,0.2291831180523293,False,0.0
1782241192.4502974,IDLE,-0.13,-1.940599849946569,-84.61307579241452,-4.354479242994256,0.4583662361046586,0.2291831180523293,0.2291831180523293,False,0.0
1782241192.4610045,IDLE,-0.13,-1.940599849946569,-84.61307579241452,-4.354479242994256,0.4583662361046586,0.2291831180523293,0.2291831180523293,False,0.0
1782241192.4712932,IDLE,-0.13,-1.940599849946569,-84.61307579241452,-4.354479242994256,0.4583662361046586,0.2291831180523293,0.2291831180523293,False,0.0
1782241192.4819264,IDLE,-0.13,-1.9157080667111066,-84.68791883183285,-4.411775022507339,0.4583662361046586,0.34377467707849396,0.34377467707849396,False,0.0
1782241192.4924777,IDLE,-0.13,-1.9157080667111066,-84.68791883183285,-4.411775022507339,0.4583662361046586,0.34377467707849396,0.34377467707849396,False,0.0
1782241192.5033357,IDLE,-0.13,-1.9157080667111066,-84.68791883183285,-4.411775022507339,0.4583662361046586,0.34377467707849396,0.34377467707849396,False,0.0
1782241192.513695,IDLE,-0.13,-1.9157080667111066,-84.68791883183285,-4.411775022507339,0.4583662361046586,0.34377467707849396,0.34377467707849396,False,0.0
1782241192.524357,IDLE,-0.13,-1.9157080667111066,-84.68791883183285,-4.411775022507339,0.4583662361046586,0.34377467707849396,0.34377467707849396,False,0.0
1782241192.5350616,IDLE,-0.15,-1.9640202579172723,-84.70004353913467,-4.411775022507339,0.4583662361046586,0.2864788975654116,0.2864788975654116,False,0.0
1782241192.5458374,IDLE,-0.15,-1.9640202579172723,-84.70004353913467,-4.411775022507339,0.4583662361046586,0.2864788975654116,0.2864788975654116,False,0.0
1782241192.5564263,IDLE,-0.15,-1.9640202579172723,-84.70004353913467,-4.411775022507339,0.4583662361046586,0.2864788975654116,0.2864788975654116,False,0.0
1782241192.5673006,IDLE,-0.15,-1.9640202579172723,-84.70004353913467,-4.411775022507339,0.4583662361046586,0.2864788975654116,0.2864788975654116,False,0.0
1782241192.5777898,IDLE,-0.15,-1.80394739674419,-84.54463482964496,-4.411775022507339,0.4583662361046586,0.2864788975654116,0.2864788975654116,False,0.0
1782241192.5885522,IDLE,-0.15,-1.80394739674419,-84.54463482964496,-4.411775022507339,0.4583662361046586,0.2864788975654116,0.2864788975654116,False,0.0
1782241192.5994582,IDLE,-0.15,-1.80394739674419,-84.54463482964496,-4.411775022507339,0.4583662361046586,0.2864788975654116,0.2864788975654116,False,0.0
1782241192.610013,IDLE,-0.15,-1.80394739674419,-84.54463482964496,-4.411775022507339,0.4583662361046586,0.2864788975654116,0.2864788975654116,False,0.0
1782241192.620886,IDLE,-0.15,-1.80394739674419,-84.54463482964496,-4.411775022507339,0.4583662361046586,0.2864788975654116,0.2864788975654116,False,0.0
1782241192.631701,IDLE,-0.13,-1.9139008153167705,-84.64615922946379,-4.411775022507339,0.40107045659157625,0.2864788975654116,0.2864788975654116,False,0.0
1782241192.642591,IDLE,-0.13,-1.9139008153167705,-84.64615922946379,-4.411775022507339,0.40107045659157625,0.2864788975654116,0.2864788975654116,False,0.0
1782241192.6534514,IDLE,-0.13,-1.9139008153167705,-84.64615922946379,-4.411775022507339,0.40107045659157625,0.2864788975654116,0.2864788975654116,False,0.0
